,title,artist,number,duration,t_eps,href,status
47,ob-la-di_ob-la-da,the_beatles,10104,03:09,0.0,https://ru123.iplayer.info/song/36930529/The_Beatles_-_Ob-La-Di_Ob-La-Da_The_Beatles-1968/,Downloaded
48,the_continuing_story_of_bungalow_bill,the_beatles,10106,03:14,0.0,nan,Downloaded
49,back_in_the_ussr,the_beatles,10101,02:43,0.0,nan,Downloaded
50,wild_honey_pie,the_beatles,10105,00:53,0.0,nan,Downloaded
51,im_so_tired,the_beatles,10110,02:03,0.0,https://mp3co.ooo/s/the%20beatles%20im%20so%20tired/,Downloaded
52,julia,the_beatles,10117,02:54,0.0,nan,Downloaded
53,dear_prudence,the_beatles,10102,03:56,0.0,nan,Downloaded
54,mother_natures_son,the_beatles,10203,02:48,0.0,nan,Downloaded
55,everybodys_got_something_to_hide_except_me_and_my_monkey,the_beatles,10204,02:25,0.0,nan,Downloaded
56,honey_pie,the_beatles,10209,02:41,0.0,nan,Downloaded
57,cry_baby_cry,the_beatles,10211,03:02,0.0,nan,Downloaded
58,long_long_long,the_beatles,10207,03:04,0.0,nan,Downloaded
59,helter_skelter,the_beatles,10206,04:30,0.0,nan,Downloaded
60,savoy_truffle,the_beatles,10210,02:55,0.0,nan,Downloaded
61,birthday,the_beatles,10201,02:43,0.0,nan,Downloaded
62,good_night,the_beatles,10213,03:12,0.0,nan,Downloaded
63,revolution_1,the_beatles,10208,04:16,0.0,nan,Downloaded
64,revolution_9,the_beatles,10212,08:22,0.0,nan,Downloaded
65,sexy_sadie,the_beatles,10205,03:15,0.0,nan,Downloaded
66,yer_blues,the_beatles,10202,04:01,0.0,nan,Downloaded
67,if_i_fell,the_beatles,303,02:22,0.0,nan,Downloaded
68,a_hard_days_night,the_beatles,301,02:33,0.0,nan,Downloaded
69,ill_cry_instead,the_beatles,309,01:48,-1.0,nan,Downloaded
70,when_i_get_home,the_beatles,311,02:18,0.0,nan,Downloaded
71,ill_be_back,the_beatles,313,02:20,0.0,https://mp3co.ooo/s/the%20beatles%20ill%20be%20back/,Downloaded
72,cant_buy_me_love,the_beatles,307,02:15,0.0,nan,Downloaded
73,i_should_have_known_better,the_beatles,302,02:44,0.0,nan,Downloaded
74,and_i_love_her,the_beatles,305,02:31,0.0,nan,Downloaded
75,tell_me_why,the_beatles,306,02:10,0.0,nan,Downloaded
76,you_cant_do_that,the_beatles,312,02:38,0.0,nan,Downloaded
77,any_time_at_all,the_beatles,308,02:13,0.0,nan,Downloaded
78,im_happy_just_to_dance_with_you,the_beatles,304,01:59,0.0,nan,Downloaded
79,things_we_said_today,the_beatles,310,02:39,0.0,nan,Downloaded
80,you_wont_see_me,the_beatles,603,03:23,0.0,nan,Downloaded
81,the_word,the_beatles,606,02:44,0.0,nan,Downloaded
82,michelle,the_beatles,607,02:42,0.0,nan,Downloaded
83,run_for_your_life,the_beatles,614,02:19,0.0,nan,Downloaded
84,nowhere_man,the_beatles,604,02:44,0.0,nan,Downloaded
85,in_my_life,the_beatles,611,02:28,0.0,nan,Downloaded
86,im_looking_through_you,the_beatles,610,02:28,-2.0,https://mp3co.ooo/s/the%20beatles%20im%20looking%20through%20you/,Downloaded
87,drive_my_car,the_beatles,601,02:30,0.0,nan,Downloaded
88,girl,the_beatles,609,02:34,0.0,nan,Downloaded
89,wait,the_beatles,612,02:17,0.0,nan,Downloaded
90,if_i_needed_someone,the_beatles,613,02:24,0.0,nan,Downloaded
91,norwegian_wood_this_bird_has_flown,the_beatles,602,02:05,0.0,nan,Downloaded
92,think_for_yourself,the_beatles,605,02:19,0.0,nan,Downloaded
93,what_goes_on,the_beatles,608,02:51,0.0,nan,Downloaded
94,everybodys_trying_to_be_my_baby,the_beatles,414,02:24,0.0,nan,Downloaded
95,rock_and_roll_music,the_beatles,404,02:34,0.0,nan,Downloaded
96,no_reply,the_beatles,401,02:18,0.0,nan,Downloaded
97,mr._moonlight,the_beatles,406,02:37,0.0,nan,Downloaded
98,i_dont_want_to_spoil_the_party,the_beatles,412,02:36,1.0,nan,Downloaded
99,babys_in_black,the_beatles,403,02:08,0.0,nan,Downloaded
100,kansas_city-_hey_hey_hey_hey,the_beatles,407,02:33,0.0,https://mp3co.ooo/s/the%20beatles%20kansas%20city-%20hey%20hey%20hey%20hey/,Downloaded
101,every_little_thing,the_beatles,411,02:05,0.0,nan,Downloaded
102,what_youre_doing,the_beatles,413,02:35,0.0,nan,Downloaded
103,im_a_loser,the_beatles,402,02:34,0.0,nan,Downloaded
104,ill_follow_the_sun,the_beatles,405,01:51,0.0,nan,Downloaded
105,words_of_love,the_beatles,409,02:15,0.0,nan,Downloaded
106,eight_days_a_week,the_beatles,408,02:45,0.0,nan,Downloaded
107,honey_dont,the_beatles,410,03:00,0.0,nan,Downloaded
108,youre_going_to_lose_that_girl,the_beatles,506,02:20,-1.0,nan,Downloaded
109,ticket_to_ride,the_beatles,507,03:12,0.0,nan,Downloaded
110,act_naturally,the_beatles,508,02:33,0.0,nan,Downloaded
111,ive_just_seen_a_face,the_beatles,512,02:07,0.0,nan,Downloaded
112,help!,the_beatles,501,02:21,0.0,nan,Downloaded
113,i_need_you,the_beatles,504,02:32,0.0,nan,Downloaded
114,another_girl,the_beatles,505,02:08,0.0,nan,Downloaded
115,its_only_love,the_beatles,509,01:59,0.0,nan,Downloaded
116,yesterday,the_beatles,513,02:07,0.0,nan,Downloaded
117,tell_me_what_you_see,the_beatles,511,02:40,0.0,nan,Downloaded
118,the_night_before,the_beatles,502,02:37,0.0,nan,Downloaded
119,dizzy_miss_lizzy,the_beatles,514,02:54,0.0,nan,Downloaded
120,you_like_me_too_much,the_beatles,510,02:39,0.0,nan,Downloaded
121,youve_got_to_hide_your_love_away,the_beatles,503,02:11,0.0,nan,Downloaded
122,fixing_a_hole,the_beatles,805,02:37,0.0,nan,Downloaded
123,a_day_in_the_life,the_beatles,813,05:34,0.0,nan,Downloaded
124,being_for_the_benefit_of_mr._kite!,the_beatles,807,02:37,0.0,nan,Downloaded
125,good_morning_good_morning,the_beatles,811,02:41,0.0,nan,Downloaded
126,getting_better,the_beatles,804,02:48,0.0,nan,Downloaded
127,lucy_in_the_sky_with_diamonds,the_beatles,803,03:28,0.0,nan,Downloaded
128,when_im_sixty-four,the_beatles,809,02:38,0.0,https://ru123.iplayer.info/song/25344008/The_Beatles_-_When_I_m_Sixty-Four_instrumental/,Downloaded
129,within_you_without_you,the_beatles,808,05:05,0.0,nan,Downloaded
130,with_a_little_help_from_my_friends,the_beatles,802,02:44,0.0,nan,Downloaded
131,sgt._peppers_lonely_hearts_club_band,the_beatles,801,02:02,0.0,nan,Downloaded
132,shes_leaving_home,the_beatles,806,03:35,0.0,nan,Downloaded
133,lovely_rita,the_beatles,810,02:42,0.0,nan,Downloaded
134,sgt._peppers_lonely_hearts_club_band_reprise,the_beatles,812,01:19,0.0,nan,Downloaded
135,chains,the_beatles,104,02:26,0.0,nan,Downloaded
136,theres_a_place,the_beatles,113,01:53,1.0,https://mp3co.ooo/s/the%20beatles%20theres%20a%20place/,Downloaded
137,a_taste_of_honey,the_beatles,112,02:05,0.0,nan,Downloaded
138,misery,the_beatles,102,01:50,0.0,nan,Downloaded
139,twist_and_shout,the_beatles,114,02:33,0.0,nan,Downloaded
140,love_me_do,the_beatles,108,02:23,0.0,nan,Downloaded
141,do_you_want_to_know_a_secret,the_beatles,111,01:59,0.0,nan,Downloaded
142,anna_go_to_him,the_beatles,103,02:58,0.0,nan,Downloaded
143,please_please_me,the_beatles,107,02:03,0.0,nan,Downloaded
144,p._s._i_love_you,the_beatles,109,02:06,0.0,nan,Downloaded
145,i_saw_her_standing_there,the_beatles,101,02:56,0.0,nan,Downloaded
146,boys,the_beatles,105,02:28,0.0,nan,Downloaded
147,ask_me_why,the_beatles,106,02:28,0.0,nan,Downloaded
148,baby_its_you,the_beatles,110,02:38,0.0,nan,Downloaded
149,all_ive_got_to_do,the_beatles,202,02:05,0.0,nan,Downloaded
150,devil_in_her_heart,the_beatles,212,02:28,0.0,nan,Downloaded
151,money,the_beatles,214,02:47,0.0,nan,Downloaded
152,roll_over_beethoven,the_beatles,208,02:48,0.0,nan,Downloaded
153,till_there_was_you,the_beatles,206,02:17,0.0,nan,Downloaded
154,little_child,the_beatles,205,01:48,0.0,nan,Downloaded
155,dont_bother_me,the_beatles,204,02:29,0.0,nan,Downloaded
156,all_my_loving,the_beatles,203,02:10,0.0,nan,Downloaded
157,not_a_second_time,the_beatles,213,02:08,0.0,nan,Downloaded
158,you_really_got_a_hold_on_me,the_beatles,210,03:03,0.0,nan,Downloaded
159,i_wanna_be_your_man,the_beatles,211,01:59,0.0,nan,Downloaded
160,please_mister_postman,the_beatles,207,02:37,0.0,nan,Downloaded
161,hold_me_tight,the_beatles,209,02:33,0.0,nan,Downloaded
162,it_wont_be_long,the_beatles,201,02:14,1.0,nan,Downloaded
163,her_majesty,the_beatles,1117,00:23,0.0,nan,Downloaded
164,i_want_you,the_beatles,1106,07:47,0.0,nan,Downloaded
165,sun_king,the_beatles,1110,02:26,0.0,nan,Downloaded
166,here_comes_the_sun,the_beatles,1107,03:06,0.0,nan,Downloaded
167,oh!_darling,the_beatles,1104,03:27,0.0,nan,Downloaded
168,maxwells_silver_hammer,the_beatles,1103,03:27,0.0,nan,Downloaded
169,carry_that_weight,the_beatles,1115,01:37,0.0,nan,Downloaded
170,mean_mr_mustard,the_beatles,1111,01:06,0.0,nan,Downloaded
171,because,the_beatles,1108,02:46,0.0,nan,Downloaded
172,the_end,the_beatles,1116,02:20,0.0,nan,Downloaded
173,something,the_beatles,1102,03:03,0.0,nan,Downloaded
174,golden_slumbers,the_beatles,1114,01:32,0.0,nan,Downloaded
175,octopuss_garden,the_beatles,1105,02:51,-1.0,nan,Downloaded
176,you_never_give_me_your_money,the_beatles,1109,04:02,0.0,nan,Downloaded
177,come_together,the_beatles,1101,04:21,0.0,nan,Downloaded
178,she_came_in_through_the_bathroom_window,the_beatles,1113,01:58,0.0,nan,Downloaded
179,polythene_pam,the_beatles,1112,01:13,0.0,nan,Downloaded
180,youre_my_best_friend,queen,106,02:52,0.0,nan,Downloaded
181,crazy_little_thing_called_love,queen,109,02:44,0.0,nan,Downloaded
182,good_old-fashioned_lover_boy,queen,112,02:56,1.0,nan,Downloaded
183,fat_bottomed_girls,queen,104,03:25,0.0,nan,Downloaded
184,bicycle_race,queen,105,03:04,0.0,nan,Downloaded
185,we_are_the_champions,queen,117,03:01,0.0,nan,Downloaded
186,we_will_rock_you,queen,116,02:03,0.0,nan,Downloaded
187,another_one_bites_the_dust,queen,102,03:37,0.0,nan,Downloaded
188,bohemian_rhapsody,queen,101,05:58,0.0,nan,Downloaded
189,seven_seas_of_rhye,queen,115,02:50,0.0,nan,Downloaded
190,play_the_game,queen,113,03:33,0.0,nan,Downloaded
191,save_me,queen,108,03:49,0.0,nan,Downloaded
192,somebody_to_love,queen,110,04:58,0.0,nan,Downloaded
193,dont_stop_me_now,queen,107,03:32,2.0,nan,Downloaded
194,who_wants_to_live_forever,queen,209,04:57,0.0,nan,Downloaded
195,hammer_to_fall,queen,214,03:41,0.0,nan,Downloaded
196,i_want_it_all,queen,204,04:02,0.0,nan,Downloaded
197,i_want_to_break_free,queen,205,04:19,0.0,nan,Downloaded
198,friends_will_be_friends,queen,215,04:09,1.0,nan,Downloaded
199,a_kind_of_magic,queen,201,04:23,0.0,nan,Downloaded
200,youve_got_a_friend,carol_king,7,05:10,0.0,nan,Downloaded
201,home_again,carol_king,4,02:29,0.0,nan,Downloaded
202,so_far_away,carol_king,2,03:56,0.0,nan,Downloaded
203,way_over_yonder,carol_king,6,04:44,0.0,nan,Downloaded
204,its_too_late,carol_king,3,03:54,0.0,nan,Downloaded
205,beautiful,carol_king,5,03:08,-1.0,nan,Downloaded
206,i_feel_the_earth_move,carol_king,1,02:59,0.0,nan,Downloaded
